"id","cycle","setting1","setting2","setting3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","ttf"
"83","90","-0.0001","-0.0002","100","518.67","641.81","1587.4","1389.61","14.62","21.6","554.02","2388.02","9061.59","1.3","47.17","521.98","2388.04","8142.3","84.267","0.03","391","2388","100","39.04","23.404","203"
"83","91","-0.0013","0.0002","100","518.67","641.96","1576.72","1402.93","14.62","21.6","553.73","2388.04","9058.51","1.3","47.1","522.24","2388","8139.8","84.156","0.03","392","2388","100","39.11","23.455","202"
"83","92","-0.0019","0.0003","100","518.67","642.1","1588.12","1404.8","14.62","21.61","554.39","2388","9055.51","1.3","47.14","522.14","2388.07","8138.23","83.919","0.03","391","2388","100","38.95","23.456","201"
"83","93","-0.0055","0.0003","100","518.67","642.19","1581.37","1396.29","14.62","21.61","554.49","2387.99","9052.16","1.3","47.05","522.58","2388.04","8141.13","84.094","0.03","390","2388","100","38.95","23.347","200"
"83","94","-0.0031","-0.0001","100","518.67","642.23","1588.32","1393.16","14.62","21.6","554.22","2388.04","9048.25","1.3","47.29","522.19","2388.03","8145.06","84.011","0.03","392","2388","100","38.96","23.401","199"
"83","95","0.0049","0.0004","100","518.67","642.66","1582.4","1395.74","14.62","21.61","554.64","2387.99","9055.51","1.3","47.18","521.97","2388.05","8140.98","83.707","0.03","390","2388","100","39.03","23.335","198"
"83","96","-0.0026","-0.0003","100","518.67","642.09","1580.45","1394.44","14.62","21.61","554.26","2387.97","9061.83","1.3","47.24","522.14","2387.96","8142.41","83.875","0.03","393","2388","100","38.98","23.420","197"
"83","97","-0.0009","0.0003","100","518.67","642.55","1584.9","1393.5","14.62","21.6","554.5","2388.03","9058.39","1.3","47.17","522.43","2388.01","8136.57","84.124","0.03","393","2388","100","38.82","23.464","196"
"83","98","0.0006","-0.0004","100","518.67","642.38","1587.34","1396.74","14.62","21.61","554.19","2387.97","9050.81","1.3","47.27","522.42","2388.01","8138.53","83.954","0.03","391","2388","100","38.92","23.453","195"
"83","99","0.0011","-0.0002","100","518.67","641.89","1579.71","1390.67","14.62","21.61","554.24","2387.99","9058.4","1.3","47.21","523.25","2387.99","8145.53","84.141","0.03","391","2388","100","39.01","23.462","194"
"83","100","-0.0013","-0.0004","100","518.67","641.71","1587.59","1397.27","14.62","21.61","555.47","2387.99","9059.12","1.3","47.16","522.23","2387.98","8142.66","83.892","0.03","391","2388","100","38.83","23.480","193"
"83","101","-0.0007","-0.0001","100","518.67","642.17","1576.74","1396.61","14.62","21.61","554.53","2388.02","9058.74","1.3","47.13","522.34","2387.98","8147","83.603","0.03","390","2388","100","38.95","23.329","192"
"83","102","-0.0002","0.0004","100","518.67","642.27","1578.39","1402.63","14.62","21.61","553.86","2388.02","9063.44","1.3","47.33","522.36","2388.03","8138.3","84.233","0.03","393","2388","100","38.97","23.510","191"
"83","103","-0.0001","0.0003","100","518.67","642.09","1588.43","1399.05","14.62","21.61","554","2388.01","9048.16","1.3","47.23","522.26","2387.99","8137.33","84.641","0.03","392","2388","100","39.01","23.417","190"
"83","104","0.0027","-0.0003","100","518.67","641.69","1582.17","1396.24","14.62","21.61","554.05","2388.01","9048.77","1.3","47.27","522.01","2388.02","8137.93","84.052","0.03","391","2388","100","39.14","23.420","189"
"83","105","0.0008","0.0004","100","518.67","641.71","1586.15","1396.08","14.62","21.61","554.65","2388.04","9058.9","1.3","47.24","522.24","2388.04","8140.41","83.937","0.03","393","2388","100","38.87","23.521","188"
"83","106","-0.0015","-0.0003","100","518.67","642.21","1580.32","1399.22","14.62","21.61","555.27","2388.03","9055.07","1.3","47.21","522.62","2388.02","8137.88","83.904","0.03","391","2388","100","39.04","23.543","187"
"83","107","-0.0012","-0.0004","100","518.67","642.23","1584.57","1397.36","14.62","21.61","554.64","2387.99","9053.56","1.3","47.14","522.31","2388.01","8141.49","83.913","0.03","393","2388","100","39.13","23.359","186"
"83","108","-0.001","0.0005","100","518.67","642.46","1586.17","1395.52","14.62","21.61","554.29","2388.01","9064.02","1.3","47.28","522.11","2388.07","8136.93","83.885","0.03","392","2388","100","38.98","23.424","185"
"83","109","0.0017","0.0005","100","518.67","642.21","1579.08","1405.52","14.62","21.61","554","2388.02","9054.33","1.3","47.17","522.36","2388.03","8143.15","84.078","0.03","392","2388","100","39.11","23.318","184"
"83","110","0.002","0.0001","100","518.67","642.03","1584.97","1398.8","14.62","21.61","554.33","2388.05","9054.02","1.3","47.16","522.27","2388.04","8141.76","84.099","0.03","391","2388","100","38.82","23.475","183"
"83","111","-0.0007","0.0004","100","518.67","642.68","1585.88","1398.33","14.62","21.61","554.89","2387.99","9058.74","1.3","47.22","521.9","2388.02","8137.37","84.225","0.03","391","2388","100","38.96","23.429","182"
"83","112","-0.0016","0.0004","100","518.67","642.1","1586.79","1397.48","14.62","21.61","553.59","2388","9051.8","1.3","47.29","522.71","2388.02","8141.08","83.792","0.03","391","2388","100","39.01","23.416","181"
"83","113","0.0021","0.0004","100","518.67","642.23","1590.73","1400.2","14.62","21.61","553.91","2388.07","9061.09","1.3","47.3","522.55","2388.09","8142.74","83.896","0.03","392","2388","100","39.11","23.367","180"
"83","114","0.0003","0.0005","100","518.67","642.53","1583.99","1404.63","14.62","21.61","554.07","2388.04","9058.62","1.3","47.23","522.23","2388.02","8136.92","84.04","0.03","392","2388","100","39.12","23.476","179"
"83","115","0.0016","-0.0005","100","518.67","642.02","1586.69","1391.32","14.62","21.61","555.03","2388.01","9052.95","1.3","47.25","522.14","2388.01","8140.74","84.1","0.03","391","2388","100","38.92","23.417","178"
"83","116","-0.0038","0.0001","100","518.67","642.09","1582.97","1402.48","14.62","21.61","554.5","2388.07","9049.61","1.3","47.29","522.7","2388.09","8143.4","84.08","0.03","391","2388","100","39.11","23.498","177"
"83","117","-0.0004","-0.0001","100","518.67","641.93","1582.2","1400.07","14.62","21.61","555.3","2387.97","9055.58","1.3","47.22","521.54","2388.06","8138.86","83.721","0.03","392","2388","100","38.82","23.465","176"
"83","118","-0.0004","-0.0001","100","518.67","642.44","1588.37","1400.4","14.62","21.61","553.84","2388.05","9056.83","1.3","47.28","522.3","2388.02","8133.74","84.214","0.03","392","2388","100","38.73","23.408","175"
"83","119","0.0037","0","100","518.67","642.6","1587.46","1404.58","14.62","21.61","554.24","2388.02","9057.79","1.3","47.17","522.19","2387.99","8140.18","83.813","0.03","390","2388","100","38.84","23.410","174"
"83","120","0.0026","-0.0005","100","518.67","642.53","1582.61","1398.25","14.62","21.6","554.34","2388.02","9059.52","1.3","47.03","522.05","2388","8141","84.062","0.03","391","2388","100","39","23.393","173"
"83","121","0.0007","0.0002","100","518.67","641.92","1581.7","1398.31","14.62","21.61","554.13","2388.04","9052.34","1.3","47.19","521.81","2387.99","8132.13","84.206","0.03","392","2388","100","38.91","23.549","172"
"83","122","-0.0005","0.0001","100","518.67","642.21","1586.89","1402.74","14.62","21.61","554.28","2388","9058.05","1.3","47.18","522.12","2388.08","8138.59","83.661","0.03","392","2388","100","39.17","23.363","171"
"83","123","-0.0018","0.0002","100","518.67","642.31","1580.94","1404.1","14.62","21.61","554.77","2388.04","9057.58","1.3","47.26","522.15","2387.98","8138.68","84.106","0.03","392","2388","100","38.83","23.445","170"
"83","124","0.0037","-0.0002","100","518.67","642.62","1585.86","1408.17","14.62","21.61","554.55","2388","9055.36","1.3","47.38","522.63","2388.02","8137.69","84.078","0.03","391","2388","100","38.89","23.310","169"
"83","125","0.0017","-0.0003","100","518.67","641.7","1583.17","1400.51","14.62","21.61","554.99","2387.98","9060.36","1.3","47.3","522.67","2388.02","8141.99","83.791","0.03","393","2388","100","38.98","23.370","168"
"83","126","-0.0001","0.0001","100","518.67","642.36","1586.63","1398.19","14.62","21.61","554.98","2388.05","9054.95","1.3","47.08","522.1","2388.08","8143.91","84.049","0.03","390","2388","100","39.09","23.413","167"
"83","127","0.0025","-0.0002","100","518.67","642.12","1583.01","1401.14","14.62","21.61","554.68","2387.96","9057.52","1.3","47.1","521.83","2387.98","8140.37","84.024","0.03","390","2388","100","38.89","23.376","166"
"83","128","-0.0034","0.0001","100","518.67","641.85","1576.1","1394.97","14.62","21.61","553.95","2388.03","9064.5","1.3","47.17","522","2388.05","8133.27","84.235","0.03","393","2388","100","38.85","23.267","165"
"83","129","-0.0031","0.0001","100","518.67","642.48","1581.43","1404.65","14.62","21.61","553.87","2388.02","9051.11","1.3","47.13","522.36","2388.04","8140.6","84.088","0.03","390","2388","100","38.93","23.436","164"
"83","130","-0.002","0.0001","100","518.67","641.72","1586.5","1395.41","14.62","21.61","553.84","2388.08","9055.54","1.3","47.25","522.83","2388.03","8142.34","83.911","0.03","391","2388","100","39.01","23.476","163"
"83","131","-0.0005","0.0004","100","518.67","642.08","1582.35","1395.93","14.62","21.61","554.66","2387.95","9055.73","1.3","47.25","521.74","2388","8146.11","84.099","0.03","391","2388","100","38.97","23.422","162"
"83","132","-0.0002","-0.0001","100","518.67","642.25","1587.74","1394.63","14.62","21.61","553.49","2388.01","9060.94","1.3","47.24","521.79","2388.03","8138.89","84.048","0.03","392","2388","100","39.01","23.366","161"
"83","133","0.0026","0.0001","100","518.67","642.67","1584.84","1399.88","14.62","21.61","554.64","2388.02","9056.63","1.3","47.48","522.15","2388.04","8137.89","84.061","0.03","392","2388","100","39.12","23.427","160"
"83","134","-0.0001","0.0002","100","518.67","642.28","1585.75","1396.12","14.62","21.61","553.8","2388.04","9059.75","1.3","47.22","521.97","2388.02","8147.09","83.899","0.03","391","2388","100","39.16","23.442","159"
"83","135","0.0008","0.0001","100","518.67","641.58","1587.71","1397.86","14.62","21.61","553.96","2388.06","9054.08","1.3","47.51","521.67","2387.92","8141.2","83.977","0.03","391","2388","100","39.11","23.383","158"
"83","136","-0.0001","-0.0003","100","518.67","642.37","1588.45","1401.46","14.62","21.61","554.7","2388.02","9063.7","1.3","47.23","522.39","2387.97","8139.97","83.878","0.03","391","2388","100","38.84","23.300","157"
"83","137","0.0017","0.0003","100","518.67","641.67","1586.44","1400.9","14.62","21.61","554.4","2388","9055.84","1.3","47.1","522.11","2388.04","8136.89","83.84","0.03","391","2388","100","38.96","23.352","156"
"83","138","-0.0005","0.0003","100","518.67","642.49","1588.15","1393.44","14.62","21.61","554.01","2388.03","9060.46","1.3","47.33","522.45","2388.05","8144.94","83.748","0.03","392","2388","100","39.01","23.443","155"
"83","139","0.0022","-0.0001","100","518.67","642.32","1591.07","1397.3","14.62","21.6","553.74","2388.03","9056.39","1.3","47.21","522.18","2388.03","8141.71","84.127","0.03","392","2388","100","38.97","23.466","154"
"83","140","0.0047","0.0003","100","518.67","642.33","1585.08","1396.53","14.62","21.61","554.51","2388","9063.34","1.3","47.14","522.5","2388.03","8140.14","84.237","0.03","391","2388","100","39.04","23.334","153"
"83","141","-0.0012","0","100","518.67","641.83","1589.92","1404.78","14.62","21.61","554.09","2388.02","9060.58","1.3","47.14","522.09","2388.01","8140.48","84.253","0.03","391","2388","100","39.11","23.352","152"
"83","142","-0.0053","-0.0002","100","518.67","642.17","1587.12","1399.54","14.62","21.61","554.21","2388.04","9053.81","1.3","47.26","521.86","2388.02","8140.28","83.864","0.03","392","2388","100","39.1","23.365","151"
"83","143","0.0029","-0.0002","100","518.67","642.17","1579.29","1398.92","14.62","21.61","553.93","2388.02","9057.73","1.3","47.33","522.33","2388.01","8137.22","83.954","0.03","391","2388","100","38.87","23.357","150"
"83","144","-0.0037","0.0003","100","518.67","642.44","1589.49","1400.72","14.62","21.6","554.98","2388.06","9055.44","1.3","47.42","522.22","2388.04","8138.3","84.312","0.03","393","2388","100","39.02","23.330","149"
"83","145","0.0018","-0.0004","100","518.67","642.14","1588.77","1398.53","14.62","21.61","553.88","2388.03","9058.95","1.3","47.19","522.27","2388.1","8133.71","84.225","0.03","393","2388","100","39.01","23.415","148"
"83","146","-0.0007","-0.0004","100","518.67","642.14","1587.43","1399.9","14.62","21.61","554.09","2388.08","9058.44","1.3","47.34","522.05","2388.02","8140.13","84.32","0.03","391","2388","100","39","23.320","147"
"83","147","0.0011","-0.0001","100","518.67","642.32","1582.52","1404.21","14.62","21.61","554.67","2388.06","9059.91","1.3","47.29","521.52","2388.08","8143.34","83.978","0.03","393","2388","100","38.92","23.376","146"
"83","148","0.0017","-0.0001","100","518.67","642.17","1592.12","1397.93","14.62","21.61","553.62","2388.02","9061.31","1.3","47.34","521.95","2388.06","8144.81","83.942","0.03","393","2388","100","38.95","23.346","145"
"83","149","-0.0007","-0.0003","100","518.67","642.55","1582.62","1402.31","14.62","21.61","553.42","2388.05","9063.8","1.3","47.43","522.01","2388.05","8135.96","83.751","0.03","394","2388","100","38.9","23.329","144"
"83","150","0.002","-0.0004","100","518.67","642.23","1585.43","1399.39","14.62","21.61","554.33","2388.08","9053.04","1.3","47.28","522.39","2388.02","8142.67","84.442","0.03","392","2388","100","39.14","23.360","143"
"83","151","-0.0004","-0.0003","100","518.67","642.2","1587.7","1400.11","14.62","21.61","554.14","2387.97","9063.12","1.3","47.3","522.34","2388.02","8139.45","84.319","0.03","391","2388","100","39.07","23.384","142"
"83","152","0.0013","0","100","518.67","641.88","1579.59","1405.14","14.62","21.61","553.92","2388.07","9058.28","1.3","47.41","522.7","2388.01","8138.51","84.233","0.03","393","2388","100","39.14","23.406","141"
"83","153","0.0003","0.0003","100","518.67","642.08","1582.91","1393.63","14.62","21.61","554.34","2388.02","9057.38","1.3","47.28","522.27","2388.03","8138.03","84.129","0.03","391","2388","100","39.02","23.365","140"
"83","154","-0.0011","0.0005","100","518.67","642.51","1588.42","1397.16","14.62","21.61","553.69","2388.03","9055.72","1.3","47.23","522.19","2387.96","8140.21","84.033","0.03","390","2388","100","39.09","23.337","139"
"83","155","0","0","100","518.67","641.87","1583.8","1402.65","14.62","21.61","554.38","2388.05","9052.21","1.3","47.38","521.62","2388.06","8136.75","84.164","0.03","390","2388","100","38.95","23.412","138"
"83","156","0.0004","-0.0002","100","518.67","642.34","1586.62","1401.82","14.62","21.61","554.13","2388.06","9054.55","1.3","47.22","522.24","2388.03","8128.29","84.081","0.03","392","2388","100","39.08","23.448","137"
"83","157","0.0018","0","100","518.67","642.36","1593.83","1399.63","14.62","21.61","554.55","2388.01","9050.53","1.3","47.22","522.18","2388.03","8138.33","83.973","0.03","393","2388","100","39.01","23.367","136"
"83","158","0.0001","0","100","518.67","642.37","1588.28","1407.92","14.62","21.61","553.55","2388.07","9052.49","1.3","47.41","521.77","2388.03","8142.69","84.057","0.03","392","2388","100","39.11","23.209","135"
"83","159","-0.0037","-0.0003","100","518.67","642.08","1585.52","1393.44","14.62","21.61","554.32","2388.05","9057.26","1.3","47.25","522.43","2388.05","8141.55","84.002","0.03","392","2388","100","38.83","23.427","134"
"83","160","0.0005","0.0003","100","518.67","642.84","1587.29","1401.22","14.62","21.61","554.4","2388.05","9057.21","1.3","47.34","522.15","2388.06","8135.29","83.912","0.03","392","2388","100","38.96","23.296","133"
"83","161","-0.0023","-0.0005","100","518.67","642.18","1596.85","1394.53","14.62","21.61","555.19","2388.01","9055.65","1.3","47.48","521.81","2388.08","8137.39","83.994","0.03","393","2388","100","38.98","23.417","132"
"83","162","-0.0017","0","100","518.67","642.28","1586.51","1396.04","14.62","21.61","553.65","2388.1","9060.06","1.3","47.3","521.58","2388.05","8142.18","84.358","0.03","393","2388","100","38.75","23.311","131"
"83","163","0.0013","-0.0004","100","518.67","642.12","1585.27","1402.86","14.62","21.61","554.86","2388.02","9056.04","1.3","47.31","522.54","2388.08","8134.47","84.061","0.03","394","2388","100","38.91","23.453","130"
"83","164","-0.0008","0.0001","100","518.67","642.16","1585.9","1399.76","14.62","21.61","554.19","2388.05","9059.26","1.3","47.38","521.66","2388.07","8142.45","83.857","0.03","391","2388","100","39.07","23.294","129"
"83","165","-0.0021","-0.0003","100","518.67","641.74","1584.24","1406.18","14.62","21.61","554.24","2388.05","9052.13","1.3","47.43","522.57","2388.09","8139.48","84.103","0.03","392","2388","100","39.01","23.465","128"
